,geo_level,region,state,year,week,age,flu_deaths,pneu_deaths,pneu_flu_deaths,all_deaths
487,State,,Arkansas,2018,36,All,,,38.0,590.0
488,State,,Utah,2018,27,All,,,20.0,354.0
489,State,,Louisiana,2018,26,All,,,35.0,848.0
490,State,,New York,2018,15,All,,,203.0,2034.0
492,State,,North Dakota,2018,44,All,,,8.0,146.0
493,State,,Tennessee,2018,23,All,,,76.0,1294.0
494,State,,Kentucky,2018,27,All,,,61.0,918.0
495,State,,Tennessee,2018,41,All,,,95.0,1322.0
496,State,,Michigan,2018,18,All,,,104.0,1896.0
498,Region,7,,2018,33,All,0.0,118.0,118.0,2424.0
499,State,,Louisiana,2018,29,All,,,35.0,818.0
500,State,,Louisiana,2018,46,All,,,36.0,843.0
501,State,,Vermont,2018,43,All,,,7.0,123.0
502,State,,Missouri,2018,22,All,,,62.0,1122.0
503,State,,Wyoming,2018,49,All,,,5.0,96.0
504,State,,South Dakota,2018,51,All,,,19.0,161.0
505,Region,8,,2018,32,All,0.0,64.0,64.0,1566.0
506,State,,Rhode Island,2018,44,All,,,10.0,210.0
507,State,,Washington,2018,15,All,,,76.0,1161.0
508,State,,North Dakota,2018,45,All,,,8.0,128.0
509,State,,South Carolina,2018,39,All,,,67.0,963.0
510,State,,Ohio,2018,5,All,,,216.0,2548.0
511,State,,District of Columbia,2018,46,All,,,4.0,90.0
512,State,,Minnesota,2018,48,All,,,57.0,860.0
513,State,,Alabama,2018,15,All,,,61.0,1052.0
514,State,,Louisiana,2018,48,All,,,40.0,926.0
515,State,,Virginia,2018,27,All,,,49.0,1263.0
516,State,,Washington,2018,12,All,,,92.0,1191.0
517,State,,Texas,2018,48,All,,,238.0,3957.0
518,State,,Florida,2018,40,All,,,203.0,3756.0
519,State,,Ohio,2018,10,All,,,173.0,2432.0
520,State,,New Hampshire,2018,26,All,,,12.0,217.0
522,State,,New York City,2018,38,All,,,86.0,992.0
523,State,,Mississippi,2018,50,All,,,48.0,612.0
525,State,,Vermont,2018,35,All,,,2.0,106.0
526,State,,Mississippi,2018,5,All,,,77.0,659.0
527,State,,Louisiana,2018,19,All,,,29.0,883.0
528,Region,3,,2018,31,All,0.0,242.0,242.0,5181.0
529,State,,Ohio,2018,17,All,,,128.0,2344.0
530,State,,Ohio,2018,29,All,,,89.0,2195.0
531,State,,New York,2018,35,All,,,124.0,1803.0
532,State,,Ohio,2018,32,All,,,83.0,2215.0
533,Region,9,,2018,21,All,3.0,439.0,442.0,6536.0
534,Region,3,,2018,4,All,104.0,432.0,536.0,6355.0
535,Region,8,,2018,29,All,0.0,73.0,73.0,1544.0
536,State,,Utah,2018,21,All,,,16.0,374.0
537,State,,Kentucky,2018,22,All,,,55.0,843.0
538,State,,Idaho,2018,46,All,,,12.0,267.0
539,State,,Kansas,2018,41,All,,,32.0,489.0
540,State,,Oregon,2018,22,All,,,28.0,674.0
541,Region,2,,2018,10,All,38.0,351.0,389.0,4656.0
542,State,,Nebraska,2018,47,All,,,12.0,310.0
543,Region,7,,2018,23,All,1.0,165.0,166.0,2567.0
544,State,,Kansas,2018,31,All,,,21.0,469.0
545,Region,7,,2018,6,All,86.0,233.0,319.0,2956.0
546,State,,Nebraska,2018,41,All,,,29.0,321.0
547,State,,Maryland,2018,29,All,,,60.0,940.0
548,State,,Maine,2018,52,All,,,26.0,317.0
549,State,,Alaska,2018,33,All,,,2.0,87.0
550,State,,Georgia,2018,35,All,,,50.0,1547.0
551,State,,Louisiana,2018,51,All,,,37.0,897.0
552,State,,New Jersey,2018,23,All,,,68.0,1366.0
553,Region,9,,2018,17,All,13.0,501.0,514.0,6911.0
555,State,,Massachusetts,2018,45,All,,,75.0,1096.0
556,State,,Nevada,2018,39,All,,,21.0,427.0
557,State,,Alabama,2018,14,All,,,56.0,1027.0
558,State,,West Virginia,2018,29,All,,,35.0,405.0
559,State,,Massachusetts,2018,30,All,,,50.0,1031.0
560,State,,New York City,2018,6,All,,,141.0,1228.0
561,State,,New Jersey,2018,2,All,,,120.0,1785.0
562,State,,Louisiana,2018,16,All,,,34.0,853.0
563,State,,Pennsylvania,2018,36,All,,,97.0,2341.0
564,State,,Tennessee,2018,6,All,,,173.0,1623.0
566,State,,Delaware,2018,36,All,,,10.0,155.0
567,State,,Illinois,2018,35,All,,,108.0,1969.0
568,State,,Massachusetts,2018,40,All,,,68.0,1104.0
569,State,,Oklahoma,2018,1,All,,,113.0,956.0
570,State,,Arkansas,2018,19,All,,,55.0,648.0
571,State,,Ohio,2018,6,All,,,225.0,2648.0
572,State,,Vermont,2018,51,All,,,3.0,114.0
574,State,,Oklahoma,2018,36,All,,,47.0,718.0
575,State,,New York,2018,18,All,,,153.0,1952.0
577,State,,Illinois,2018,34,All,,,101.0,1942.0
578,Region,2,,2018,22,All,0.0,271.0,271.0,4025.0
579,State,,South Carolina,2018,8,All,,,96.0,977.0
580,Region,6,,2018,20,All,2.0,370.0,372.0,6253.0
581,State,,Missouri,2018,9,All,,,110.0,1244.0
582,Region,7,,2018,19,All,3.0,144.0,147.0,2517.0
583,State,,Delaware,2018,31,All,,,7.0,151.0
584,Region,9,,2018,30,All,2.0,416.0,418.0,6521.0
585,Region,9,,2018,38,All,2.0,399.0,401.0,6501.0
586,State,,Colorado,2018,38,All,,,34.0,735.0
587,State,,Alabama,2018,41,All,,,51.0,956.0
588,State,,New York,2018,45,All,,,179.0,1979.0
589,State,,Iowa,2018,34,All,,,25.0,540.0
590,State,,Virginia,2018,5,All,,,148.0,1479.0
591,State,,Oregon,2018,39,All,,,20.0,683.0
592,State,,Missouri,2018,8,All,,,119.0,1336.0
593,State,,California,2018,25,All,,,298.0,4850.0
594,State,,Tennessee,2018,26,All,,,81.0,1218.0
595,State,,California,2018,31,All,,,294.0,4703.0
596,State,,Massachusetts,2018,23,All,,,77.0,1097.0
597,State,,Colorado,2018,29,All,,,32.0,658.0
598,Region,2,,2018,40,All,3.0,305.0,308.0,4328.0
599,State,,District of Columbia,2018,17,All,,,8.0,103.0
600,State,,Florida,2018,3,All,,,374.0,4605.0
601,State,,Colorado,2018,25,All,,,37.0,681.0
602,State,,Louisiana,2018,24,All,,,27.0,814.0
603,State,,Nebraska,2018,44,All,,,15.0,301.0
604,State,,Connecticut,2018,25,All,,,22.0,539.0
605,State,,District of Columbia,2018,28,All,,,2.0,94.0
606,State,,Delaware,2018,47,All,,,10.0,173.0
607,State,,District of Columbia,2018,15,All,,,8.0,113.0
608,State,,Rhode Island,2018,36,All,,,7.0,199.0
609,State,,Mississippi,2018,38,All,,,35.0,562.0
610,State,,Utah,2018,12,All,,,26.0,338.0
611,State,,Oklahoma,2018,41,All,,,38.0,690.0
612,State,,Alaska,2018,42,All,,,4.0,76.0
613,State,,Oklahoma,2018,25,All,,,45.0,716.0
614,Region,8,,2018,34,All,1.0,65.0,66.0,1537.0
615,State,,Colorado,2018,51,All,,,34.0,754.0
616,Region,3,,2018,18,All,17.0,332.0,349.0,5460.0
617,State,,New York,2018,31,All,,,124.0,1786.0
618,State,,Montana,2018,17,All,,,7.0,206.0
619,State,,Maine,2018,45,All,,,27.0,297.0
620,State,,Connecticut,2018,17,All,,,54.0,654.0
621,Region,1,,2018,22,All,2.0,148.0,150.0,2433.0
623,State,,Alaska,2018,49,All,,,5.0,82.0
624,State,,New York City,2018,18,All,,,88.0,986.0
625,State,,District of Columbia,2018,18,All,,,12.0,108.0
626,State,,Alaska,2018,29,All,,,3.0,77.0
628,State,,Colorado,2018,50,All,,,40.0,778.0
629,State,,Louisiana,2018,39,All,,,35.0,817.0
630,Region,3,,2018,8,All,118.0,430.0,548.0,6007.0
631,State,,California,2018,17,All,,,402.0,5102.0
632,State,,New Jersey,2018,37,All,,,47.0,1316.0
633,Region,3,,2018,37,All,0.0,247.0,247.0,5201.0
634,State,,Pennsylvania,2018,26,All,,,116.0,2404.0
635,State,,South Carolina,2018,4,All,,,153.0,1146.0
636,State,,Oklahoma,2018,28,All,,,56.0,699.0
637,State,,Louisiana,2018,6,All,,,72.0,1030.0
638,State,,Missouri,2018,38,All,,,45.0,1128.0
639,Region,1,,2016,40,All,0.0,149.0,149.0,2482.0
640,State,,Ohio,2018,12,All,,,149.0,2375.0
641,State,,Oklahoma,2018,39,All,,,42.0,702.0
642,Region,1,,2018,36,All,0.0,120.0,120.0,2418.0
643,State,,Wisconsin,2018,35,All,,,53.0,1004.0
645,State,,Kentucky,2018,17,All,,,80.0,954.0
646,State,,Kansas,2018,40,All,,,32.0,523.0
648,State,,Tennessee,2018,17,All,,,113.0,1372.0
649,State,,Alaska,2018,46,All,,,3.0,87.0
650,Region,10,,2018,26,All,2.0,86.0,88.0,1987.0
651,State,,Delaware,2018,52,All,,,11.0,210.0
653,State,,Alaska,2018,48,All,,,1.0,93.0
655,Region,4,,2018,17,All,15.0,706.0,721.0,12013.0
656,Region,9,,2018,26,All,0.0,413.0,413.0,6547.0
657,State,,Alaska,2018,45,All,,,2.0,94.0
658,Region,6,,2018,12,All,22.0,462.0,484.0,6409.0
659,State,,New Mexico,2018,3,All,,,48.0,433.0
661,State,,Utah,2018,50,All,,,15.0,312.0
662,Region,8,,2018,35,All,0.0,84.0,84.0,1532.0
663,State,,Florida,2018,1,All,,,302.0,4390.0
664,Region,7,,2018,26,All,0.0,144.0,144.0,2507.0
665,Region,8,,2018,21,All,2.0,75.0,77.0,1593.0
666,State,,Missouri,2018,30,All,,,50.0,1108.0
667,State,,New York,2018,4,All,,,286.0,2210.0
668,State,,South Carolina,2018,20,All,,,48.0,941.0
669,State,,Massachusetts,2018,47,All,,,71.0,1132.0
670,State,,Vermont,2018,3,All,,,14.0,124.0
671,State,,New Mexico,2018,29,All,,,13.0,353.0
672,State,,Minnesota,2018,35,All,,,34.0,808.0
675,State,,Ohio,2018,38,All,,,112.0,2327.0
676,State,,South Carolina,2018,29,All,,,43.0,911.0
677,State,,North Dakota,2018,31,All,,,7.0,131.0
678,State,,Georgia,2018,18,All,,,84.0,1576.0
679,State,,Michigan,2018,30,All,,,93.0,1694.0
680,State,,Connecticut,2018,21,All,,,43.0,576.0
681,State,,Mississippi,2018,26,All,,,41.0,590.0
682,Region,10,,2018,32,All,0.0,71.0,71.0,2045.0
684,State,,District of Columbia,2018,20,All,,,4.0,79.0
685,State,,District of Columbia,2018,11,All,,,7.0,93.0
686,State,,Iowa,2018,41,All,,,26.0,538.0
687,State,,Hawaii,2018,43,All,,,19.0,195.0
688,State,,New Mexico,2018,20,All,,,17.0,327.0
689,State,,Maryland,2018,33,All,,,57.0,912.0
690,State,,District of Columbia,2018,22,All,,,4.0,84.0
691,State,,Arizona,2018,35,All,,,45.0,1068.0
692,State,,Hawaii,2018,40,All,,,23.0,203.0
693,State,,Tennessee,2018,7,All,,,159.0,1489.0
694,State,,California,2018,36,All,,,265.0,4645.0
695,State,,Minnesota,2018,51,All,,,61.0,873.0
696,State,,Arkansas,2018,15,All,,,47.0,633.0
697,State,,Ohio,2018,18,All,,,122.0,2464.0
698,State,,Missouri,2018,23,All,,,65.0,1186.0
699,State,,North Dakota,2018,50,All,,,8.0,120.0
700,State,,District of Columbia,2018,44,All,,,5.0,96.0
701,State,,Kansas,2018,14,All,,,40.0,540.0
702,State,,Arizona,2018,33,All,,,67.0,1027.0
703,State,,South Carolina,2018,47,All,,,48.0,948.0
704,State,,Arizona,2018,36,All,,,48.0,1037.0
705,Region,1,,2018,19,All,7.0,154.0,161.0,2467.0
706,State,,Hawaii,2018,52,All,,,24.0,220.0
707,State,,Mississippi,2018,49,All,,,44.0,645.0
709,State,,West Virginia,2018,50,All,,,30.0,443.0
710,Region,1,,2018,31,All,0.0,158.0,158.0,2366.0
711,State,,Kansas,2018,9,All,,,74.0,589.0
712,State,,Iowa,2018,18,All,,,27.0,584.0
713,State,,New Mexico,2018,33,All,,,16.0,337.0
714,State,,Missouri,2018,49,All,,,72.0,1225.0
715,National,,,2016,34,18-64 years,4.0,535.0,539.0,13039.0
716,State,,Texas,2018,46,All,,,241.0,3919.0
717,State,,Delaware,2018,49,All,,,9.0,160.0
718,State,,New York City,2018,41,All,,,93.0,1047.0
719,State,,Arkansas,2018,10,All,,,63.0,667.0
720,State,,New Mexico,2018,2,All,,,40.0,403.0
721,State,,Colorado,2018,31,All,,,32.0,691.0
722,State,,Nevada,2018,21,All,,,36.0,457.0
723,State,,Missouri,2018,36,All,,,68.0,1128.0
724,Region,7,,2018,36,All,0.0,154.0,154.0,2433.0
725,State,,District of Columbia,2018,21,All,,,5.0,93.0
726,State,,Alaska,2018,51,All,,,6.0,100.0
727,State,,Georgia,2018,27,All,,,73.0,1502.0
728,State,,Wyoming,2018,50,All,,,9.0,106.0
729,State,,Wyoming,2018,52,All,,,11.0,107.0
731,State,,Arkansas,2018,24,All,,,38.0,607.0
732,State,,New Mexico,2018,36,All,,,17.0,346.0
733,State,,Oklahoma,2018,46,All,,,63.0,821.0
734,State,,Arkansas,2018,50,All,,,41.0,671.0
735,State,,Oklahoma,2018,22,All,,,65.0,736.0
736,State,,California,2018,26,All,,,302.0,4736.0
737,State,,Pennsylvania,2018,35,All,,,113.0,2378.0
738,State,,Rhode Island,2018,4,All,,,26.0,214.0
739,State,,Idaho,2017,25,All,,,17.0,257.0
740,State,,Mississippi,2015,13,All,,,51.0,617.0
741,State,,Oregon,2010,15,All,,,31.0,636.0
742,Region,1,,2015,8,All,38.0,255.0,293.0,2803.0
743,State,,Wyoming,2011,7,All,,,5.0,79.0
744,State,,Missouri,2011,35,All,,,66.0,1003.0
745,State,,Arizona,2014,44,All,,,50.0,926.0
746,Region,7,,2014,41,All,0.0,155.0,155.0,2374.0
747,Region,9,,2016,49,All,5.0,549.0,554.0,7319.0
748,Region,3,,2018,3,All,102.0,504.0,606.0,6539.0
749,State,,Washington,2018,42,All,,,57.0,1105.0
750,State,,Ohio,2018,34,All,,,88.0,2115.0
751,State,,South Carolina,2018,24,All,,,53.0,854.0
752,National,,,2016,40,65 years and older,14.0,2457.0,2471.0,37001.0
753,State,,Massachusetts,2016,33,All,,,66.0,1073.0
754,State,,New York City,2018,17,All,,,80.0,957.0
755,State,,Delaware,2018,41,All,,,5.0,182.0
756,State,,Florida,2018,10,All,,,245.0,4001.0
757,State,,Kentucky,2018,1,All,,,127.0,1065.0
758,Region,10,,2018,39,All,1.0,81.0,82.0,1980.0
759,State,,Massachusetts,2018,32,All,,,59.0,1025.0
760,State,,Oklahoma,2018,35,All,,,50.0,739.0
761,State,,South Carolina,2018,50,All,,,67.0,1063.0
762,State,,Kansas,2018,25,All,,,32.0,479.0
763,State,,Pennsylvania,2018,38,All,,,112.0,2474.0
764,State,,Wisconsin,2018,47,All,,,47.0,1048.0
765,State,,Vermont,2018,38,All,,,6.0,112.0
766,State,,Kansas,2018,28,All,,,19.0,453.0
767,State,,South Carolina,2018,34,All,,,53.0,836.0
768,State,,Louisiana,2018,50,All,,,40.0,958.0
769,Region,6,,2018,22,All,0.0,378.0,378.0,6173.0
770,State,,Arkansas,2018,21,All,,,32.0,589.0
772,Region,3,,2018,21,All,3.0,300.0,303.0,5249.0
773,State,,Florida,2018,42,All,,,180.0,3733.0
774,Region,7,,2018,24,All,2.0,126.0,128.0,2518.0
775,State,,South Dakota,2018,39,All,,,11.0,138.0
776,State,,Arkansas,2018,8,All,,,83.0,676.0
777,State,,Arkansas,2018,31,All,,,40.0,566.0
778,Region,10,,2018,27,All,0.0,86.0,86.0,2142.0
779,State,,New Mexico,2018,46,All,,,14.0,395.0
780,State,,South Carolina,2018,46,All,,,51.0,1004.0
781,State,,Kentucky,2018,25,All,,,75.0,864.0
782,State,,Tennessee,2018,12,All,,,110.0,1320.0
783,State,,Ohio,2018,13,All,,,145.0,2285.0
785,State,,Texas,2018,52,All,,,327.0,4051.0
787,State,,Ohio,2018,39,All,,,107.0,2150.0
788,State,,Wyoming,2018,51,All,,,7.0,114.0
789,State,,Wisconsin,2018,4,All,,,117.0,1171.0
790,State,,Arkansas,2018,37,All,,,47.0,602.0
791,State,,Georgia,2018,23,All,,,70.0,1524.0
792,State,,New Hampshire,2018,43,All,,,12.0,253.0
793,State,,Missouri,2018,6,All,,,140.0,1380.0
794,State,,Georgia,2018,6,All,,,166.0,1930.0
795,State,,Nevada,2018,11,All,,,46.0,530.0
796,Region,8,,2015,19,All,1.0,101.0,102.0,1550.0
797,State,,Massachusetts,2017,13,All,,,125.0,1212.0
798,State,,Vermont,2011,31,All,,,7.0,83.0
799,State,,New York City,2012,32,All,,,98.0,979.0
800,State,,Alaska,2011,41,All,,,6.0,82.0
801,State,,Washington,2015,23,All,,,67.0,1012.0
802,State,,Alaska,2013,34,All,,,7.0,78.0
805,State,,South Dakota,2011,23,All,,,13.0,142.0
806,State,,Tennessee,2015,47,All,,,95.0,1294.0
807,State,,Iowa,2013,41,All,,,38.0,512.0
808,State,,New Hampshire,2018,5,All,,,28.0,286.0
809,Region,1,,2016,29,All,0.0,133.0,133.0,2291.0
810,State,,North Dakota,2018,46,All,,,4.0,122.0
811,Region,10,,2018,23,All,4.0,101.0,105.0,2071.0
812,Region,2,,2018,27,All,0.0,291.0,291.0,4361.0
813,State,,Kansas,2018,36,All,,,27.0,488.0
814,State,,Massachusetts,2016,40,All,,,67.0,1042.0
815,State,,Arizona,2018,16,All,,,64.0,1127.0
816,State,,New York City,2016,29,All,,,64.0,972.0
817,State,,Missouri,2010,20,All,,,84.0,984.0
818,State,,Minnesota,2018,31,All,,,48.0,839.0
819,Region,10,,2018,7,All,39.0,133.0,172.0,2200.0
820,State,,West Virginia,2018,1,All,,,70.0,611.0
821,State,,Louisiana,2018,30,All,,,29.0,828.0
822,Region,3,,2011,34,All,0.0,280.0,280.0,4662.0
823,State,,Delaware,2018,37,All,,,8.0,157.0
824,State,,Florida,2018,7,All,,,366.0,4329.0
825,Region,1,,2018,30,All,0.0,104.0,104.0,2320.0
826,State,,Hawaii,2018,18,All,,,23.0,214.0
827,State,,Nebraska,2018,42,All,,,17.0,334.0
828,State,,Kansas,2018,20,All,,,19.0,496.0
829,State,,Georgia,2010,32,All,,,89.0,1283.0
830,State,,Indiana,2012,4,All,,,100.0,1183.0
831,State,,Nebraska,2012,10,All,,,33.0,322.0
832,State,,Hawaii,2016,45,All,,,22.0,202.0
833,Region,5,,2015,4,All,79.0,782.0,861.0,9524.0
834,State,,Washington,2018,48,All,,,53.0,1075.0
835,State,,South Dakota,2013,18,All,,,11.0,129.0
836,State,,New Jersey,2018,29,All,,,71.0,1391.0
837,State,,Iowa,2018,51,All,,,41.0,617.0
838,State,,Rhode Island,2018,29,All,,,9.0,179.0
839,State,,Iowa,2018,43,All,,,30.0,609.0
840,State,,Maryland,2018,45,All,,,53.0,949.0
841,State,,Missouri,2018,26,All,,,67.0,1111.0
842,State,,Montana,2015,3,All,,,20.0,190.0
844,State,,Massachusetts,2018,31,All,,,77.0,1064.0
845,State,,Alaska,2018,37,All,,,0.0,68.0
846,State,,Mississippi,2017,27,All,,,38.0,608.0
847,Region,3,,2011,8,All,19.0,550.0,569.0,5756.0
848,State,,Missouri,2018,19,All,,,58.0,1128.0
850,State,,Vermont,2018,46,All,,,6.0,124.0
851,State,,Michigan,2018,17,All,,,128.0,1934.0
852,State,,Wisconsin,2018,14,All,,,76.0,1036.0
853,State,,Oklahoma,2018,42,All,,,58.0,790.0
854,State,,California,2018,30,All,,,318.0,4773.0
855,Region,10,,2018,18,All,8.0,108.0,116.0,2079.0
856,State,,Utah,2018,49,All,,,19.0,365.0
857,State,,New Jersey,2018,40,All,,,84.0,1430.0
858,State,,Washington,2018,47,All,,,43.0,1062.0
860,State,,North Dakota,2016,9,All,,,10.0,123.0
861,State,,Michigan,2016,8,All,,,165.0,2007.0
862,Region,2,,2012,25,All,0.0,284.0,284.0,4090.0
864,State,,Delaware,2018,43,All,,,8.0,161.0
865,State,,Tennessee,2018,45,All,,,70.0,1352.0
866,State,,West Virginia,2018,8,All,,,38.0,442.0
867,State,,Wyoming,2015,52,All,,,4.0,72.0
868,State,,District of Columbia,2018,30,All,,,5.0,90.0
869,State,,Florida,2018,24,All,,,168.0,3793.0
870,State,,Wyoming,2018,40,All,,,9.0,78.0
871,Region,3,,2018,17,All,19.0,317.0,336.0,5625.0
872,Region,3,,2018,6,All,112.0,434.0,546.0,6295.0
873,State,,Louisiana,2010,26,All,,,49.0,754.0
874,State,,New York,2018,17,All,,,170.0,1945.0
875,State,,Missouri,2018,25,All,,,52.0,1084.0
876,State,,Nevada,2018,28,All,,,24.0,443.0
877,Region,9,,2018,20,All,1.0,422.0,423.0,6331.0
878,State,,Hawaii,2018,29,All,,,20.0,212.0
879,State,,Hawaii,2011,10,All,,,24.0,213.0
880,State,,North Carolina,2017,51,All,,,127.0,1932.0
882,Region,7,,2018,3,All,132.0,263.0,395.0,3268.0
883,State,,Kentucky,2018,45,All,,,67.0,908.0
884,State,,Pennsylvania,2018,18,All,,,169.0,2537.0
885,State,,Oregon,2018,7,All,,,45.0,686.0
886,Region,4,,2013,34,All,1.0,599.0,600.0,10154.0
887,State,,Kentucky,2018,34,All,,,56.0,849.0
888,State,,Florida,2018,44,All,,,179.0,3743.0
889,State,,Mississippi,2018,24,All,,,39.0,610.0
891,State,,Maryland,2018,15,All,,,74.0,1009.0
892,State,,New Mexico,2017,28,All,,,20.0,324.0
893,State,,Oregon,2010,24,All,,,32.0,577.0
894,State,,New Mexico,2017,46,All,,,22.0,333.0
895,State,,Ohio,2015,5,All,,,211.0,2441.0
896,State,,Colorado,2011,1,All,,,39.0,653.0
897,State,,New Mexico,2018,4,All,,,46.0,407.0
898,State,,Vermont,2012,2,All,,,17.0,128.0
899,State,,Michigan,2018,32,All,,,78.0,1789.0
900,State,,Montana,2018,43,All,,,9.0,195.0
901,State,,Ohio,2018,35,All,,,80.0,2151.0
904,State,,Arizona,2016,35,All,,,48.0,1036.0
905,State,,Hawaii,2018,34,All,,,19.0,198.0
906,State,,New Jersey,2018,33,All,,,63.0,1338.0
907,State,,South Carolina,2015,4,All,,,88.0,934.0
908,State,,Minnesota,2018,14,All,,,79.0,853.0
909,State,,Montana,2018,35,All,,,9.0,166.0
910,State,,Illinois,2018,43,All,,,106.0,2048.0
911,State,,New Jersey,2012,38,All,,,76.0,1286.0
912,Region,2,,2018,6,All,111.0,429.0,540.0,5146.0
913,State,,Rhode Island,2014,29,All,,,11.0,178.0
914,State,,New York,2011,32,All,,,135.0,1682.0
916,Region,8,,2018,50,All,1.0,92.0,93.0,1631.0
917,State,,Massachusetts,2018,8,All,,,134.0,1191.0
918,State,,District of Columbia,2018,43,All,,,9.0,119.0
919,State,,Missouri,2014,18,All,,,85.0,1124.0
920,State,,Oregon,2018,16,All,,,36.0,692.0
921,State,,Maryland,2018,28,All,,,63.0,910.0
923,State,,Arkansas,2018,47,All,,,55.0,632.0
924,State,,Michigan,2018,22,All,,,100.0,1807.0
925,State,,New Mexico,2015,43,All,,,13.0,315.0
926,State,,Kentucky,2018,49,All,,,77.0,903.0
927,Region,8,,2010,11,All,0.0,140.0,140.0,1378.0
928,State,,Arkansas,2018,52,All,,,36.0,667.0
929,State,,Nevada,2018,29,All,,,32.0,480.0
930,State,,South Carolina,2011,42,All,,,51.0,774.0
931,State,,New York,2018,10,All,,,191.0,2081.0
932,State,,California,2018,6,All,,,584.0,5542.0
933,State,,West Virginia,2018,27,All,,,25.0,433.0
934,State,,Georgia,2013,4,All,,,114.0,1503.0
935,State,,Wisconsin,2017,31,All,,,47.0,899.0
936,Region,1,,2016,34,All,0.0,142.0,142.0,2266.0
937,State,,Michigan,2018,4,All,,,176.0,2131.0
938,State,,Indiana,2014,23,All,,,75.0,1080.0
939,State,,Georgia,2018,11,All,,,87.0,1663.0
941,Region,1,,2018,8,All,61.0,233.0,294.0,2699.0
942,State,,Georgia,2018,9,All,,,95.0,1582.0
943,State,,Colorado,2018,49,All,,,36.0,732.0
944,State,,South Dakota,2018,41,All,,,10.0,171.0
945,State,,Mississippi,2018,1,All,,,74.0,819.0
946,State,,Missouri,2018,52,All,,,60.0,1189.0
947,State,,New York,2018,5,All,,,243.0,2207.0
948,State,,South Dakota,2018,50,All,,,11.0,132.0
949,Region,6,,2018,46,All,4.0,401.0,405.0,6633.0
950,State,,Wisconsin,2018,11,All,,,80.0,1040.0
951,State,,Montana,2018,33,All,,,5.0,176.0
952,State,,Pennsylvania,2018,37,All,,,115.0,2394.0
953,State,,Oklahoma,2018,45,All,,,65.0,776.0
954,State,,Nevada,2018,44,All,,,21.0,458.0
955,State,,Delaware,2018,29,All,,,13.0,196.0
956,Region,10,,2018,15,All,18.0,138.0,156.0,2277.0
957,State,,Colorado,2018,48,All,,,42.0,782.0
958,State,,Arkansas,2018,17,All,,,40.0,592.0
959,State,,North Dakota,2018,47,All,,,11.0,152.0
960,State,,Georgia,2018,20,All,,,80.0,1559.0
961,State,,Michigan,2018,41,All,,,90.0,1751.0
962,State,,Massachusetts,2018,44,All,,,69.0,1154.0
963,State,,Michigan,2018,47,All,,,85.0,1970.0
964,State,,New York City,2014,12,All,,,121.0,1082.0
965,State,,Delaware,2018,1,All,,,17.0,217.0
967,State,,Colorado,2018,46,All,,,38.0,746.0
968,State,,Ohio,2018,14,All,,,164.0,2514.0
969,State,,Georgia,2018,44,All,,,77.0,1606.0
970,State,,Kentucky,2014,26,All,,,69.0,846.0
971,State,,Wisconsin,2018,41,All,,,49.0,1023.0
972,State,,Washington,2018,20,All,,,68.0,1070.0
973,State,,Alabama,2018,18,All,,,57.0,1078.0
974,Region,8,,2014,6,All,8.0,130.0,138.0,1530.0
975,State,,Montana,2016,31,All,,,9.0,178.0
976,Region,7,,2016,3,All,2.0,187.0,189.0,2664.0
977,State,,New York,2016,3,All,,,156.0,2042.0
978,State,,Illinois,2016,24,All,,,106.0,1883.0
979,State,,California,2014,35,All,,,293.0,4276.0
980,State,,Michigan,2010,52,All,,,136.0,1741.0
981,State,,Alabama,2016,19,All,,,47.0,970.0
982,State,,Hawaii,2010,11,All,,,22.0,192.0
983,State,,South Carolina,2018,11,All,,,85.0,1028.0
984,State,,Minnesota,2017,44,All,,,61.0,880.0
985,State,,Iowa,2016,25,All,,,23.0,508.0
986,State,,Delaware,2012,4,All,,,12.0,146.0
987,State,,Idaho,2011,32,All,,,8.0,203.0
988,State,,Kentucky,2011,17,All,,,60.0,783.0
989,State,,District of Columbia,2018,51,All,,,7.0,94.0
991,State,,Oklahoma,2018,14,All,,,77.0,769.0
993,State,,New Jersey,2016,27,All,,,72.0,1362.0
994,State,,Illinois,2012,38,All,,,135.0,1876.0
995,State,,Virginia,2018,15,All,,,76.0,1332.0
996,State,,Alabama,2018,47,All,,,38.0,1039.0
997,Region,8,,2018,28,All,0.0,74.0,74.0,1566.0
998,State,,South Carolina,2018,9,All,,,100.0,1008.0
999,State,,New York,2018,48,All,,,138.0,2028.0
1000,State,,Indiana,2014,44,All,,,80.0,1177.0
1001,State,,Mississippi,2018,31,All,,,37.0,574.0
1002,State,,Louisiana,2018,12,All,,,46.0,862.0
1003,Region,9,,2012,10,All,5.0,695.0,700.0,6587.0
1004,State,,Indiana,2010,32,All,,,74.0,1072.0
